"id","track_id","artist_popularity","genres","name","followers"
"6DIUUnQRMBTkigLlsAxblR","1X8YgRhzbdXb1vZNLUTn9g","55.0","['abstract beats', 'underground hip hop']","D33J","8451.0"
"0qEO82Hj3SvjoNyEfKpRku","3grTbNFwqOjwRo6oyNg2zY","36.0","['avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'polish contemporary classical']","Krzysztof Penderecki","16603.0"
"3jzHGMaVfXhUHGEbLBPnzy","5St9TDPlfZ8WealT5TCl6s","21.0","['classical countertenor']","Sytse Buwalda","126.0"
"6hrOM3yfx3SEtARzDWMikb","4j4whTIS1tPoUllK8lQv8b","46.0","[]","DENM","8056.0"
"15C2WBxdYyaXmZEIQv6CXk","0dpkMau7UG0nji1nZmnF0Y","37.0","[]","Abi","943.0"
"54dXJA9AzCTXZ8gmX0nX6T","7IqgWCJ1QC7Ldif9dy8fds","53.0","[]","Heather Menzies","114.0"
"1jsB2W4c9zTq9ilGXegrDM","7H6OwsBoSI4BVWm5M7MTOQ","58.0","['reggaeton flow']","Chris Wandell","13861.0"
"39m45GawtjXnazyVoEGkfb","5K8h4xOwZVRQa4VGriAQKv","61.0","['latin christian', 'latin worship', 'rock cristiano', 'world worship']","En Espíritu Y En Verdad","225516.0"
"1Dp5erLcQqBYQBOR3qs1Dp","1dwZB896AF0g3ycl4fWYPA","43.0","['hawaiian']","Herb Ohta, Jr.","850.0"
"0846wlmyZ8g1zGTudT6jMe","4eaL4sWPzTI7BOWN2e2iG2","28.0","['orchestral performance']","Michael Gielen","409.0"
"59E9dYtwLTUAGuAppwFKAW","0GFsqsCCkfsdzzDXBiBgoJ","57.0","['deep swedish hip hop', 'scandinavian r&b', 'swedish pop']","Cherrie","25824.0"
"0K2EuGHCPWyC0UK91mapEM","7lbC5pd1ahrDiIf9gLUhxx","16.0","['chicago blues']","Luther ""Snake Boy"" Johnson","184.0"
"4sc8pa4svZy4uN03eRB4bH","0cLyHWsEqYk6bBkeB1Iel1","23.0","[]","Kobo Town","2116.0"
"2PCUhxD40qlMqsKHjTZD2e","5cXAhazDamL2rcIxThZWOt","62.0","['acoustic pop', 'indiecoustica', 'neo mellow', 'neon pop punk', 'pop', 'pop punk', 'pop rock', 'post-teen pop', 'viral pop']","Parachute","403807.0"
"0r0R5nIjDY04TfxRM10Bcb","6ofryJf7O4cdAHKIQMyfhf","69.0","['deep german hip hop', 'german hip hop']","Alligatoah","615328.0"
"5fbhwqYYh4YwUoEs582mq5","7cLkQkC9Z7hnN767rfRl5G","63.0","['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']","The Spinners","298617.0"
"2IMZYfNi21MGqxopj9fWx8","6kbzFdX9KkJpAADAqArxgW","76.0","['r&b en espanol', 'spanish hip hop', 'trap espanol']","Rels B","619693.0"
"0hCNtLu0JehylgoiP8L4Gh","5f3JSGmXvBk2PxE1hvMG8w","92.0","['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']","Nicki Minaj","14642295.0"
"6Bym2eI2jHz3Y4pWz4gddx","2VxItoS2Zw3hytTbVkle85","24.0","[]","Stig Westerberg","16.0"
"6aZyMrc4doVtZyKNilOmwu","0IktbUcnAGrvD03AWnz3Q8","73.0","['acoustic pop', 'dance pop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']","Colbie Caillat","1414231.0"
"21J3YJTyq1biE3SvSNjzuf","1NaBa0dIa7Nb031z5dMPDD","56.0","['dancehall', 'lovers rock', 'reggae', 'roots reggae']","Capleton","132308.0"
"430byzy0c5bPn5opiu0SRd","23ryVoyGTrfO3F0GblIfnz","58.0","['british modern classical', 'classical', 'late romantic era', 'victorian britain']","Edward Elgar","72818.0"
"52B23cu0u8HfuhNLQIhtZn","0SiWVtwTPUoano0e5jvwn8","39.0","[]","Otto Bunge","919.0"
"0ApoVi8QEh35twomSXh9TX","44oPfMxSDAH9lry7EZYiLk","23.0","['chicago soul', 'classic soul', 'southern soul']","Laura Lee","2984.0"
"4kmYEa0DFPDv2Opcpjv5el","18PsAoBaEHQZRUxigLP8QJ","44.0","['australian rock']","Goanna","38302.0"
"7lDhdRdV3e2zZ9MAEg8kbp","6qywqcqskr2WWHlEjgqlz6","34.0","['cumbia pop']","Modo Avión","738.0"
"1hCkSJcXREhrodeIHQdav8","48nnRcGWEO5ySlqE17tBYB","75.0","['german soundtrack', 'scorecore', 'soundtrack']","Ramin Djawadi","254321.0"
"0zqOzoVbIJ0lVElM6v56ij","2VxItoS2Zw3hytTbVkle85","22.0","['early modern classical']","Karl-Birger Blomdahl","139.0"
"4FGHbUp4SpcZzsyhGZkmVk","1dkecHBEZgIJuUn7B3dv86","11.0","[]","Uffe Henriksen","2.0"
"75ctWsRuGXmxMxnFPkuEwA","47D73GTOhMvFfRUBnVpCXJ","68.0","['deep german hip hop', 'german hip hop']","Fler","195337.0"
"1CPwHx5lgVxv0rfcp7UXLx","439kdOcVhEp5gQ67eYNkKG","55.0","['blues', 'blues-rock', 'country blues', 'country rock', 'folk', 'folk rock', 'mellow gold', 'modern blues', 'piedmont blues', 'roots rock', 'singer-songwriter', 'traditional blues', 'traditional folk']","Ry Cooder","129153.0"
"7bryNa0PlcBGmHpXFEJxni","4SHDRSDsjbftsEuzxcPbny","54.0","[]","Léonie Deval","278.0"
"3LPr90q4ibTcfap7vuZ0v1","72O8dEIvmkOvUzgAYjKnHD","32.0","['finnish hip hop']","Tommishock","1709.0"
"6QrRSfwkZsixVIgDRhpToh","72ppxg7xllJeegcSlsPP7m","54.0","['chillhop', 'lo-fi beats', 'vapor twitch']","Ian Ewing","9358.0"
"0ShXtJGjzmboEPVOvIdbQA","4UluFGXeIzL3SGLrX7qwuy","55.0","['afropop', 'azontobeats', 'desert blues', 'mande pop']","Sidiki Diabaté","52164.0"
"4ihnuyTn5SCeQYsVGcbt2s","22rQLc3KbFiZ54UtkH1JtB","23.0","['brass band', 'brass ensemble', 'british brass band']","Black Dyke Mills Band","2135.0"
"33f9XCM5DAsntjTwbUNnvU","4Om2R9YGw2dLCLrTXVSuUM","7.0","['canadian classical', 'early modern classical', 'gamelan']","Colin McPhee","208.0"
"5cMVRrisBpDkXCVG48epED","0D2ZzEZ0DgOrWXuGyiUtSq","54.0","['alternative country', 'anti-folk', 'art pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'lilith', 'modern rock', 'new americana', 'pop rock', 'stomp and holler']","Jenny Lewis","97259.0"
"4oAJ4PcUscttZvT2beypMS","6H83F9EXQknzlSaD81s9aR","46.0","[]","Hampus Bjorklund","26.0"
"3e9ZR0XkxQ7Vdn8PmaWndH","2TzyJEUfWHGRsk3r6Emvbk","41.0","[]","Kamal Kahlon","274.0"
"7K9rdoOJSiKXoVXPlSkGKT","4tpTooovILOZ3pUB4w0Ii4","65.0","['dance pop', 'latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop', 'pop']","Paty Cantú","966072.0"
"53d6ZnMCXQMW9w158nKvbV","1dkecHBEZgIJuUn7B3dv86","11.0","[]","Royal Danish Opera Chorus","4.0"
"0sSB3cIRBuBGa1UXLsQtaw","6Wl4UTPfu7J967GhYXfsWP","45.0","['pop edm']","BRKLYN","7853.0"
"7cKg7NNt62h4Dq9twH3JOd","1hkJMQ8UBdpm5V4mF3ZZ7J","39.0","['guadalajara indie']","Espumas y Terciopelo","7574.0"
"3uoyh0PbFF52JPmlK2qWsX","2ayLc8INRxZYW7NHQgz8mz","29.0","[]","Jessie Kalima","11.0"
"6cEuCEZu7PAE9ZSzLLc2oQ","1CPUilWsYY4I5nzXuTN8Gj","80.0","['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']","R3HAB","1562572.0"
"41ZBQqguJTIzwRdgg82w9a","1qteisqG6gO3CsYRD0gWcC","10.0","[]","Chris Lightcap","249.0"
"4fCRFHEQgjqakvFgQCliMp","782JmkLy6uVD8MW0EJrih9","61.0","['cubaton', 'latin']","Jacob Forever","107000.0"
"6AVI3pekvBNc56kSVkziJH","4WVlPM5Nl3FrPRy2bm10mx","10.0","[]","Abbie Cardwell","294.0"
"4kYSro6naA4h99UJvo89HB","0PG9fbaaHFHfre2gUVo7AN","93.0","['pop', 'rap']","Cardi B","7274507.0"
"1oSgjdbgLYULVmEBojPRw8","5Zha6IxtfsLjqLYndyWcER","69.0","['pagode', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","Fernando & Sorocaba","1945761.0"
"4cx31cxKTg5L8blZE24qfZ","1FoMS3lbQ2RCbEfLoMyxNH","60.0","['axe', 'brazilian reggae', 'brazilian rock', 'mpb', 'pagode', 'rock gaucho', 'samba']","Cidade Negra","724305.0"
"2urF8dgLVfDjunO0pcHUEe","6CaYKqjBlCCfo9oqhs7e7t","72.0","['latin pop']","Alvaro Soler","862816.0"
"2T1aUibqR2QC2sINIDQOAK","7dNwJbsT0sg1le5kVugGJb","79.0","['reggaeton flow']","Mambo Kingz","73104.0"
"5IFxs1VwnOvPeRI0VpJt18","6t8q7WkOHHzHgo59TN7dlF","25.0","['spanish modern rock']","Jacobo Serra","2851.0"
"1LLzCzBcPRu2AHqfuwHjsR","5W0mAkRheP53gv3U5pjejJ","18.0","['latin afrobeat']","Nelda Piña y la BOA","1134.0"
"1ZnA17FiPae7nJ70ZB6XZD","2r7H8zXauTITTtsnZhHDiH","41.0","[]","Tamsin Carroll","30.0"
"0g9vAlRPK9Gt3FKCekk4TW","6dHatCnuOb1TdBIeJTK3Y0","64.0","['alternative hip hop', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']","Ab-Soul","524831.0"
"4PhdYoQGH8s1xee81dqQOO","5qLTGDTTIHxxIU835qJWfT","72.0","['brazilian reggae']","Natiruts","2030019.0"
"5Q3XUsFYP2oxzSxNYFDjmu","1dkecHBEZgIJuUn7B3dv86","11.0","[]","Elisabeth Halling","0.0"
"3cKD8x85OnB9pu8T8k5GYe","6h78dT41teS3xbyVwKBLV7","53.0","['baile pop', 'funk carioca']","Aretuza Lovi","145174.0"
"22HVxZPA6UhBp8wahxDA6I","76SXRuctCDXlL82Mkh5yJm","59.0","['chanson', 'french pop', 'ye ye']","France Gall","99986.0"
"759Wbu0yM5VsYUEFnWcYHY","0apAf4Z92JtMXMeYH3C5Ig","47.0","['nueva cancion']","Marta Gómez","27353.0"
"5eSXFv3Ll2MEHf0eSAYJGu","13PEWORhq44MYPxi1aM4yT","36.0","['british contemporary classical', 'contemporary classical']","James MacMillan","2245.0"
"1ltK3b65ZE7WKb7fGtufsj","0dkDHXEQ3mgCb1tbszVbKX","44.0","['colombian hip hop']","Yoky Barrios","10974.0"
"5eNftriuLkZsaNTAiVHjHx","0ksW8UMhvv6yIESBCadQ5o","33.0","[]","A Turma do Cocoricó","1955.0"
"06qVD2kbL38EYhHpSOu6jh","5SWVXZ8qzsCkhdW41BUeSC","24.0","[]","Pregoblin","232.0"
"4nNqSw4oiBkrRjd4vEivbD","0nmQsK1Rx4aifIIY8JLDXR","43.0","[]","Princess Shaw","72.0"
"7C4sUpWGlTy7IANjruj02I","2Os83Fjr9ixsIRLMiaGCnj","65.0","['album rock', 'art pop', 'art rock', 'dance rock', 'mellow gold', 'new wave pop', 'permanent wave', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']","Peter Gabriel","661711.0"
"4NzLn7UyhvBlgzhF7WwMM1","5kkgZnhAHZVgRXUykt6uUG","46.0","['classical performance', 'orchestra']","L'Orchestre de la Suisse Romande","2832.0"
"60vX3zLcdKRXvKLITVh5Df","48nODnC4U93lpNRx1LP2L7","55.0","['australian pop', 'bubblegum dance', 'dance pop', 'europop']","Melanie C","130140.0"
"75VPGcVJ0CLIYJr6fDZ5IV","4JyFiQVnElqoQzLX8oxQqB","20.0","[]","Francesca Gagnon","1310.0"
"4RddZ3iHvSpGV4dvATac9X","6yR81wBMAwYFiq1HdxbvGv","76.0","['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock']","Papa Roach","2527961.0"
"7GgAwYJnBBFT1WogNWf0oj","5NFUnuiKY15OhFIPJqOOn3","48.0","['desi hip hop']","Amrit Maan","49876.0"
"6pmiKm0FnDKK5oIYrMCLRY","7FTywuxqZm5nFhoZGP0xn2","25.0","['ethiopian pop']","Sami Dan","1928.0"
"7MiDcPa6UiV3In7lIM71IN","6sCfaHWF2ctJKLBsQg8a1v","80.0","['sertanejo', 'sertanejo universitario']","Gusttavo Lima","4189204.0"
"2JRvKDvvtofHAEvPAy0NdZ","6eAcXMjyBX7yPOBVxnUURN","10.0","[]","The Tonkuenstler Ensemble, Werner Hackl","7.0"
"24JKr8xzxciKUmpx8fu8AY","2cYCDgtDuEPdiIkT4h5mgE","31.0","['barnmusik']","Julia Kedhammar","825.0"
"1X6cBGnXpEpN7CmflLKmLV","4jWSg7aWJv6eZG8dSxsejP","54.0","['afropop', 'azontobeats', 'nigerian pop']","Kizz Daniel","6134.0"
"3cAisWS37sGCCtRgWfvrod","5XJNfBRkPRctViuRG2dV1c","53.0","['afropop', 'azontobeats', 'bongo flava']","Diamond Platnumz","30612.0"
"49bzE5vRBRIota4qeHtQM8","2r4DozzHauSjM6NJ7szgVC","75.0","['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge']","Skillet","2315294.0"
"1vyhD5VmyZ7KMfW5gqLgo5","0YammaEkYSeo9vQYZ1OwS6","92.0","['latin', 'pop', 'reggaeton']","J Balvin","13420559.0"
"5z7jsdhxqvsOxzZxfVF236","5oyjGWItbh99sdQij175Sy","41.0","['bass house']","Cut Snake","12286.0"
"34Ht9UdOTPinSCInLqH1ZM","7pC7NvB7wldwlWjEYt4GO2","17.0","['classical clarinet']","Lorenzo Coppola","123.0"
"5tj60o8qX6VLwdc9zaVvqF","2yQEs148Mk5ztWNZHwrCKK","27.0","['french soundtrack']","Carlos D'Alessio","601.0"
"4Q8xUjuIUY5YyhDO2P0Rdx","3KMhb8Yr59WnD0el0RsapD","32.0","['orchestra']","St. Petersburg State Symphony Orchestra","1835.0"
"557ZhaFARSAenUYhV4AwTR","4jBBYrd68oDG8QCFnO0PCA","0.0","[]","Oliver Böttcher","0.0"
"3e2yTUnzQ3S3lITAt0Er1l","3q1iUlM9Vogao02wK6XKRb","24.0","[]","Pastaboys","903.0"
"610EjgFatGvVPtib97jQ8G","0WWUC8RjWvuBTkiiFDxyQf","68.0","['acoustic pop', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'indiecoustica', 'neo mellow', 'pop rock', 'worship']","NEEDTOBREATHE","470233.0"
"2hKALVwoWfBVYA8bcRBpcN","6LxBj6iL2xFurHQjLucE51","37.0","['finnish pop', 'iskelma', 'suomi rock']","Neon 2","4150.0"
"2K6UKq9LNSbk8ue7XPdBMY","1fwL916jKD7XgjaZ9lkJXa","4.0","[]","Animo","97.0"
"0z1Xm1EDwfBTBpsMQlBFOD","1GchaKRN5gASUBLAPVjYqg","33.0","[]","Bernard Labadie","328.0"
"2OQ1ShJLRj3cW56wir5W5Q","2ayLc8INRxZYW7NHQgz8mz","34.0","['hawaiian', 'slack-key guitar']","Ken Emerson","346.0"
"3IOUX2zimWLnlS0kRyJQJq","3pBekVHuPVuBippG8Lvss3","45.0","['classical performance', 'harpsichord', 'historical keyboard', 'historically informed performance']","Andreas Staier","2461.0"
"6kiEmNG2akSox9EPxiX36I","1NaBa0dIa7Nb031z5dMPDD","42.0","['dancehall', 'lovers rock', 'roots reggae']","Ras Shiloh","12597.0"
"4VMYDCV2IEDYJArk749S6m","5e45GhSF18JYoLpaq2F48h","92.0","['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']","Daddy Yankee","10528929.0"
"3fQP5a7SIC91kV4N8AOy53","6vTKZWktcj570Z7qUiJvEY","51.0","['colombian hip hop', 'colombian rock']","Crudo Means Raw","15498.0"
"2VCAUIEKX0BX7DWfA8qxPb","0Jd9Pdly6jTc4EJzE64KGi","29.0","['violin']","Henning Kraggerud","730.0"
"7bb6nZR5R7OdVVXw4s1yTe","2hmdWr3UjU3aXS4KjhQgex","15.0","[]","Gergely Bíró","4.0"
"5hnFqGY2kc233cXstqrGev","3iNDbYYRxMuog21E3fR8AO","42.0","['hardstyle', 'rawstyle']","Deepack","8176.0"
"4phGZZrJZRo4ElhRtViYdl","5HgYrY0MHqt5Iwd2aRR0xh","79.0","['acoustic pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']","Jason Mraz","4193091.0"
"6q0xSaNIE7hMPT1rc6CPzO","2weCRoOw9dVUiTQI9gUjVx","20.0","[]","Toro Quevado","42.0"
"1mYsTxnqsietFxj1OgoGbG","5wPr9KuSfGBwGCi6NgJoVv","65.0","['desi', 'desi hip hop', 'filmi', 'indian pop', 'modern bollywood', 'sufi']","A.R. Rahman","808305.0"
"6HTUcOExehqydqa7C3usAa","1HroyPv5zqHJI35kqObRLy","70.0","['argentine rock', 'argentine telepop', 'cumbia pop', 'folklore argentino']","Abel Pintos","1523722.0"
"3uwg3MMPpcXtJ7OknqdO9W","71GZvozhT13w9bnaiu9iDc","41.0","['jawaiian']","Fia","1789.0"
"01nVIuD8YZsnFH6x6Cc9rX","4XifYC1TlOvfjzEZBTnBG1","48.0","['alternative hip hop', 'boom bap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'turntablism']","Large Professor","36015.0"
"61y0Qj5xUcKnbHYxuaqSRP","7MDIsTKsVJtXWWmKxJcOH5","49.0","['french hip hop', 'trap francais']","Myth Syzer","15673.0"
"2YZyLoL8N0Wb9xBt1NhZWg","1gnwGVoG7V08vMX3hyr90x","90.0","['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']","Kendrick Lamar","12069003.0"
"0WZOmdnCln6FK6GM9e2tGm","2a3QErPFLUbtRkjnQgnW9h","63.0","['latin christian', 'latin worship', 'rap cristiano']","Redimi2","522613.0"
"1p6wR69pnH9LBWZvwliuz2","51wgO151aL265hevxqyiRZ","44.0","['classical', 'classical era', 'early music', 'early romantic era']","Carl Maria von Weber","23643.0"
"4CbuwI3bEF7gQOwpxBKtal","5d9melaPUCTMuQn2EckCjL","44.0","['drum and bass', 'jump up', 'jungle', 'liquid funk']","London Elektricity","46737.0"
"4xnMDfgEmXZEEDdITKcGuE","4IeRBzdV0W6p74CMZjOpEE","64.0","['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house', 'uplifting trance']","Audien","117626.0"
"0hu27owSBrFN7rz0HQPgRo","6FaZwntNknQHRFcMzr8DoF","30.0","[]","Gary F. Cherone","20.0"
"0vAYt4d53Aqk5zqJ764Y9l","4uBRY5Zw5F7uccQxvLXI27","20.0","[]","Abril 88","169.0"
"1xLOb1CC0N70wA28T7Q5uE","4iCKHGl4ij4YMwFrUZLGEQ","50.0","[]","DJ Cassidy","8328.0"
"09M87xFMTKdsWJxpEWaiat","2JgWoP9UYm8RAn2BQWYQ1y","51.0","[]","Salvi","688.0"
"17T5bMPKU7041jw5s2fFh4","7hXnhouVPnOnFwCGrQMHvB","11.0","[]","Aishwarya Rai Bachchan","535.0"
"5wUajNUxC3hYAbFh9brF9X","6jQ6QSnpCyBKNNQDE7vOL3","35.0","['comedienne', 'deep comedy']","Rachel Feinstein","6642.0"
"7silW8RiEOoLBgAg5JBCL1","4oqf2EnhIUjQercmFiRdXA","56.0","['classical', 'classical performance', 'opera', 'orchestral performance']","Riccardo Muti","19562.0"
"3SBWeRybza4sJUr6Kjmft2","5fZ0oNVVUQe11KGpgcDCrY","28.0","[]","Shah Rukh Khan","21738.0"
"2wkoKEfS6dXwThbyTnZWFU","7xC6lsS3oaZNm2TzMRaoOu","82.0","['latin', 'latin pop', 'pop']","Mau y Ricky","820362.0"
"6QPdFsa3QG0DLEKhfsD42i","2ESWovaZgVi3BMloGgukKw","28.0","[]","Ludwig Gustavsson","0.0"
"4qXIYIWo6wRsN0lZxvgH6S","1DSWmpfOQZrEAbD0a3RF0u","59.0","['chilean indie', 'chilean rock', 'concepcion indie', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol']","Los Tres","221593.0"
"1mNcebzTg5QlHEY4WYhLSm","6A7bVdaeKLeHCutvJovQrn","18.0","['american modern classical', 'poetry']","Langston Hughes","3618.0"
"2rvJXYj8Y9cQL86CEUb5zO","420EhR0lARKn9VbBmrwPBP","42.0","['drama', 'reading', 'vintage radio show']","H.G. Wells","3052.0"
"5DxvESmo95PopEQ5wXUoI4","5tTXievJJM8QoGvx5GWhMy","18.0","['chamber ensemble', 'classical clarinet']","The Fibonacci Sequence","259.0"
"6pNzdcgIaKQKsYNS5agP4V","3MycP5EwBA7bV5RIsXsooc","38.0","[]","Gil Glaze","3387.0"
"2m3QTMNI89DEFSlvmnayPE","4a2qoYY6xINDXtUOBFbJ6d","47.0","['classical performance', 'orchestral performance']","Gerard Schwarz","1094.0"
"7AxEMNrf3o9LxbSDoZzTtO","3dIdt1VClNSmFp0Fjku1aF","39.0","['classical performance', 'early music', 'early music ensemble', 'harpsichord']","Pierre Hantaï","2870.0"
"5wPIr3J58uJUeU9Xu2mOuc","7IqgWCJ1QC7Ldif9dy8fds","53.0","[]","Angela Cartwright","98.0"
"5hf4bo5iH59sca7oXhxKpS","301bckTGe8GVuLftvG6iXv","36.0","['brazilian ccm']","Aline Brasil","17870.0"
"53ZJ096vuKgxplXpr51gyB","2r7H8zXauTITTtsnZhHDiH","48.0","['show tunes']","Original West End Cast of Everybody's Talking About Jamie","3187.0"
"3drqpTL4sQOckmAfF9i1wg","42KbmH5H47WGQH6dBaCLsq","76.0","['german hip hop']","Summer Cem","570468.0"
"5cxol8ruhBU1QpUick7A42","2M3ffiCHCgnhUFkZMAvTmd","49.0","[]","Giselle","6283.0"
"7hs0Uy7hjjMIb4JwmTdisX","1FpYYmYX0VbzFwrYgUOKBE","25.0","[]","Harsimran","2611.0"
"3TVjdmhfFoYJLgBEkkZTBm","0o9bHFc8Lt5tZFvTjNZTNf","64.0","['big room', 'dance pop', 'deep pop edm', 'edm', 'progressive electro house', 'swedish pop', 'tropical house']","John De Sohn","56401.0"
"4vgc23qLWXuDFK10Ogo3uq","5SDTsAhVbW5s5QrM5wqBe5","17.0","['jazz electric bass']","David Dyson","979.0"
"5N6GwJzOcOY5kv8p0NjhYL","7utoClKnLShFg6u6dZ20gp","57.0","['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly']","Neil Sedaka","163556.0"
"3iWXaK2ztxcwFVtCX3QsKV","6ESu10WjCs4lKFaBWQOWPb","18.0","['latin surf rock']","Twin Tones","3917.0"
"0MPbAeGQj0YatrUMdY2KEr","7125Z776uNesKF0pNYU3lU","56.0","['choral', 'classical', 'classical performance', 'early music ensemble']","Andrew Manze","3835.0"
"4sUzLvXzMw5Qc0tfQBCDvz","2hVfVTpychll2YOSGVUQX5","34.0","[]","Juanjo Mena","92.0"
"5Ujd8y5tnbfnbUFLDxG43G","1dkecHBEZgIJuUn7B3dv86","11.0","[]","Morten Kramp","2.0"
"0J0rcwuhJsxe5RH3XpTDWd","72O8dEIvmkOvUzgAYjKnHD","21.0","[]","Alpo","6.0"
"26CnXYQlwCWtgIaYpiix6P","3i6vzqXn09oXPDzSVCwmca","23.0","[]","Oscar Giunta","178.0"
"2srYXlYEH9Ici9qIU4EsPZ","2r7H8zXauTITTtsnZhHDiH","45.0","[]","John McCrea","106.0"
"58RMTlPJKbmpmVk1AmRK3h","79Y6gZ4noOAw4tOMk519Il","54.0","['deep swedish hip hop', 'swedish hip hop']","Abidaz","13990.0"
"5u4ozdMUTJLCJPYkFVoy0o","7vUVUjo3REzVrMkkOgEntq","41.0","[]","Adriana Lucia","119058.0"
"55hWlrQE8eBgArfN6nAWug","2FzxG6MCGDBDeXQ3f8DegC","37.0","['bass house']","Distinkt","4247.0"
"0tR60pwxQ5WKjPxQcKoCQ7","1DZjCQCUymOXw4svpC0WyY","62.0","['dominican pop', 'reggaeton flow', 'trap latino']","Messiah","40750.0"
"7gkeGRk9xaQ0gGVi5kHN3S","0hbwNBhwl1Qr7pY7i3oC69","47.0","[]","Nahko","24033.0"
"0j0eDOSdzbQlUElJdDY5Qb","1LmYgZaEc7LQdVD5LBGJdG","20.0","['naija worship']","Muyiwa & Riversongz","2472.0"
"0AMoPrd9OLxMC38dQPnSQA","15E8Ydlb9ln9bma24ybyf9","22.0","['acousmatic', 'american modern classical', 'avant-garde', 'early modern classical', 'musique concrete']","Henry Cowell","2336.0"
"0YC192cP3KPCRWx8zr8MfZ","5lfPf7e5TSTP7YZdg0ZPuw","78.0","['german soundtrack', 'soundtrack']","Hans Zimmer","1471723.0"
"6IaU4ORtf3LOOTY3rq36VL","0nApgwxO1hTf7p0DOdwiAV","45.0","['baile pop', 'funk carioca']","PANKADON","27549.0"
"3xQqmsK7AdHQTkJCTC2Fjg","2ayLc8INRxZYW7NHQgz8mz","29.0","[]","Ryan Gonzalez","35.0"
"0c3dDCJfxcT4lYNugbKvJt","3WN2ndKoYHd4m9KnZpHZ2N","27.0","['rai']","Cheba Warda","6370.0"
"5XVe817RDrKTRNrbnZQlcr","2fVtuYFAIcQwtAFHFo2dNt","28.0","[]","Sunday Sun","3327.0"
"2iRqqPkOyIvvb7qFZN1Onz","3iNDbYYRxMuog21E3fR8AO","51.0","['gabba', 'happy hardcore', 'hardcore techno', 'hardstyle', 'rawstyle']","The Prophet","37248.0"
"22Tl6thN0n2PbO91NEw28y","1dkecHBEZgIJuUn7B3dv86","11.0","[]","Pia Hansen","2.0"
"387mxb1p13O8OdJ6r8pc2q","3LJF1DBviEEw1i0nuoiI4a","47.0","[]","Pieter de Graaf","1407.0"
"1elUiq4X7pxej6FRlrEzjM","5qjMyKkmosPBws5cImS9Zz","79.0","['sertanejo', 'sertanejo universitario']","Jorge & Mateus","9519427.0"
"0LyfQWJT6nXafLPZqxe9Of","3SXzn6hrZA9d22GmFB6Vvr","0.0","[]","Various Artists","433940.0"
"1rKrEdI6GKirxWHxIUPYms","49iSYnIgA9P8EVH6M8uu2E","64.0","['chamber pop', 'focus']","Agnes Obel","422029.0"
"5NfGdfTxSNHjKdwjNKwh5c","0DxTEuqiERU7W4Cfy6IeLa","42.0","[]","Gaby Casadesus","65.0"
"7sjttK1WcZeyLPn3IsQ62L","6dGHaiBefW7C2BUBG7AMAN","64.0","['britpop', 'garage rock', 'indie rock', 'modern rock', 'rock']","Noel Gallagher's High Flying Birds","484260.0"
"0hnIooTS2DOyywTPBSlBeb","1dkecHBEZgIJuUn7B3dv86","12.0","[]","Lise-Lotte Nielsen","4.0"
"1oZePnbK6Qe8NewfhLhJWF","642MaYZAeHRLS4P6mkIKYJ","44.0","['italian hip hop', 'trap italiana']","Cromo","115742.0"
"4joqJDPeNyEqJvnWVb3yU6","6GgnDlz0synXnMSkjSPvEm","16.0","[]","Fernanda Arrau","800.0"
"3m8KqUjgKDwmJ9L9uBHMMs","7CGJ8bX9yCRYaBjECFs4QY","37.0","['corrosion', 'dark wave', 'ethereal wave', 'gothic rock', 'industrial rock']","Fields Of The Nephilim","37456.0"
"4W91bbPB2CTSsHwt7eqNl7","3OLFqbd9ZeVjaUKTiaLsD6","46.0","['desi', 'filmi', 'indian pop', 'modern bollywood', 'sufi']","Javed Ali","71374.0"
"14zUHaJZo1mnYtn6IBRaRP","58smOywZbVu8AjWutppiQA","79.0","['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']","Justin Quiles","1091763.0"
