"id","track_id","total_tracks","external_urls","album_type","available_markets","artist_id","images","release_date","name","release_date_precision"
"1rAMXEjQeE960lJOcfJ9ji","59sYRJTc9zO9Q3FsfWsw2f","13.0","{'spotify': 'https://open.spotify.com/album/1rAMXEjQeE960lJOcfJ9ji'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","6FBOO8Cnemk2sWdaLw08MT","[{'height': 640, 'url': 'https://i.scdn.co/image/1870c345e05dcfa26939124dd3f89d6d3ccdb7bf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/93661628aafcc6ad30869b01de651eb89ae890bd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/fb84560c48b9388f1132fb101e31c164eed7232d', 'width': 64}]","2010-05-31","Quando eu crescer","day"
"1FyYgYzZgzHFpUDEL9PYd4","3Q5ptbgUoaH1r26DcjWOKQ","40.0","{'spotify': 'https://open.spotify.com/album/1FyYgYzZgzHFpUDEL9PYd4'}","compilation","['DK', 'FI', 'IS', 'NO', 'SE']","0LyfQWJT6nXafLPZqxe9Of","[{'height': 638, 'url': 'https://i.scdn.co/image/2f488d500350391ce37aada6beb88ef8f8c7d7d1', 'width': 640}, {'height': 299, 'url': 'https://i.scdn.co/image/31ff89626f8435452294d0326a963ac8ffb07030', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/dba389fa87335d00b878d04be87f2f6ba48c97cf', 'width': 64}]","1995","Muksuboksi - 40 suosituinta lastenlaulua","year"
"6RRIOtRUqxiVp1Z4F7QBjd","546QTayX6j4GcZsfTRrVnL","6.0","{'spotify': 'https://open.spotify.com/album/6RRIOtRUqxiVp1Z4F7QBjd'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']","7dWYWUbO68rXJOcyA7SpJk","[{'height': 640, 'url': 'https://i.scdn.co/image/473dbb1d482cf1aaa9c693609a15c8c989cb170b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/4f5597750331ad0cffe024982a66fe57396031e7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/516401c6f8d1b862dbfa64a32089714946b60e27', 'width': 64}]","2005-10-04","Petrified / Remember The Name","day"
"0EdifvixNPW5DTuMk3V6eu","7pGtuhBhQxQGzMvclqwbj4","1.0","{'spotify': 'https://open.spotify.com/album/0EdifvixNPW5DTuMk3V6eu'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","2PCUhxD40qlMqsKHjTZD2e","[{'height': 640, 'url': 'https://i.scdn.co/image/2b6fba30ecdcadf0a3697df5d7bf0dc2c5eb7b03', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/d541320be198ba3aafa8bb9e49671da9de760c85', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/268a1ead95e75ec444e40a0f6e0851953e1812cc', 'width': 64}]","2019-01-18","Young","day"
"6CZAmHVNFiaIYlC8DuRB3j","3arsql2gOlBUnTaFpIjHqE","9.0","{'spotify': 'https://open.spotify.com/album/6CZAmHVNFiaIYlC8DuRB3j'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","4jSYHcSo85heWskYvAULio","[{'height': 640, 'url': 'https://i.scdn.co/image/23d383cc59ce2607bad7dbfd9248db121ceefcc0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/4900d8abf680dc87d348b764d1a8747109bd85ad', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/f19b442f237c1b676a2a9f55c875de7c95142a7d', 'width': 64}]","1995","Ask Me Tomorrow","year"
"17owW9t3ojE45ARJXZrZw7","7JYvTEyE0joDSwvyVQshNS","1.0","{'spotify': 'https://open.spotify.com/album/17owW9t3ojE45ARJXZrZw7'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","6ySCnJCaqVYSeZSELbdx7k","[{'height': 640, 'url': 'https://i.scdn.co/image/1271bc1430e55ab34ba6dade5695cc9b495651f6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/24be0a05030adccc658132e400ead0f0fc345bc4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/10ef75b6b2f499fb639be65b24a28552e841f92a', 'width': 64}]","2019-02-27","1993","day"
"1Sv7Cdw0rsv590J6r1qYGn","06w2i2EglZP02uqMYa7wJf","12.0","{'spotify': 'https://open.spotify.com/album/1Sv7Cdw0rsv590J6r1qYGn'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","7Mz18RFTNyRvGzQ7L5M015","[{'height': 640, 'url': 'https://i.scdn.co/image/1ab12ac03c949ac9e1a50000a652a0a1762f64a6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b9672cf366154f30b575ede95cf52ec45510dc0b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/fe66976981aa4f70cf068279bb58f88e7820c6b5', 'width': 64}]","2010-03-30","Love.Hate.Heroes","day"
"47J9U3otPqvAbwV8extILp","6FaZwntNknQHRFcMzr8DoF","20.0","{'spotify': 'https://open.spotify.com/album/47J9U3otPqvAbwV8extILp'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']","2CMJXijlAyGtHqUSZKukk9","[{'height': 640, 'url': 'https://i.scdn.co/image/487d28418f7cb216f5db9237e1506430fb61e890', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/a507e554dcf7e287364e2a3fcec434f4d7f91868', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/47a7027b9b0179862361b91f78aa9cf636cb9639', 'width': 64}]","2012-06-08","Rock of Ages","day"
"4TRl1vzRvHX1gwYclN52Pn","4jBBYrd68oDG8QCFnO0PCA","21.0","{'spotify': 'https://open.spotify.com/album/4TRl1vzRvHX1gwYclN52Pn'}","album","['AT', 'CH', 'DE']","4qhaHyCtCaFugTqT9LzuKp","[{'height': 640, 'url': 'https://i.scdn.co/image/2d658734d874f5cc0038e08f43bf704b66c6eef4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/c068112030195c0a3a9e7c58546da11d62622fba', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/bbfe43c85fafd3f5fd505f008a0fabb0bc3ce381', 'width': 64}]","2019-01-04","Plötzlich Filmheld! (Das Original-Hörspiel zum Film)","day"
"2rd04W6HYnxgkQcMyuVsCe","3Uw1TQp2KyidoZUAMbFqRA","14.0","{'spotify': 'https://open.spotify.com/album/2rd04W6HYnxgkQcMyuVsCe'}","album","['DK', 'FI', 'NO', 'SE']","60vX3zLcdKRXvKLITVh5Df","[{'height': 640, 'url': 'https://i.scdn.co/image/1925da10d8785b18c3347dfb182fc5f289d10c5d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/de7de33275f4780cbfde9aa5908f240c5ac7419b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/8ff6f0274119e3311595701906e73a4e644eb854', 'width': 64}]","2007-04-04","This Time","day"
"3IFxAwtVwh6EXIhFjQQv2X","583AJvyl1HDbo3TXWPWGJB","13.0","{'spotify': 'https://open.spotify.com/album/3IFxAwtVwh6EXIhFjQQv2X'}","album","['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JP', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']","1fhvwCr1HKEZgZYOrfsHyk","[{'height': 640, 'url': 'https://i.scdn.co/image/c5617aa4e8a8017ca8fda6fb5a5c9533c7dd485f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/93c6705d3e2571172cef722c2b537bcb00b3cdb8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/2d1300f0437bec1bbcceff3618b4be3e0536885b', 'width': 64}]","2011-05-11","För evigt","day"
"3RPsL12mdSXu7peeyvNLMT","6pG5ExZiqflW7jFrd8KAtb","5.0","{'spotify': 'https://open.spotify.com/album/3RPsL12mdSXu7peeyvNLMT'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","2bM3j1JQWBkmzuoZKu4zj2","[{'height': 640, 'url': 'https://i.scdn.co/image/9672a21a850272e7dae336e8eeeae0a80077e77d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/bbd4858cafa88c0b8c24603147d94ec2846ee15a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/bddc4d1a0d60b2b24ce6962f3c59e5df2dda8fc5', 'width': 64}]","2000-01-01","Bruckner: Symphony No. 8 in C Minor, Wab 108 / Feldman: Coptic Light","day"
"1TCQUl6TKEJdclS8XdgOJi","7xVqQsgieawVyuczArhxoa","10.0","{'spotify': 'https://open.spotify.com/album/1TCQUl6TKEJdclS8XdgOJi'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","0qC4DawW3xCirhuq5cvaKV","[{'height': 600, 'url': 'https://i.scdn.co/image/1be7ee337c79e747dc3053c8ef291859440cc154', 'width': 600}, {'height': 300, 'url': 'https://i.scdn.co/image/0ec11fd8c654d0703fcbfa72a190aa63b69b1282', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/88f2b71ead0491b64d99c7af1b863cb15f983861', 'width': 64}]","1992-10-02","Ciao","day"
"7i0IU9ewVxt4do3QZZLXzN","2tergQtVsHUBYlL76Kx93c","1.0","{'spotify': 'https://open.spotify.com/album/7i0IU9ewVxt4do3QZZLXzN'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","2DlGxzQSjYe5N6G9nkYghR","[{'height': 640, 'url': 'https://i.scdn.co/image/afc2865ba9636c825b16b99a0c6db9165a90e708', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/90383dc803db1d7ada90509f38d32838d5a99571', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/23648521cbd410ea0d992efe2508f1e933f9ba44', 'width': 64}]","2016-11-17","Olvídame y Pega la Vuelta","day"
"55Fm920hiqUcGhKuv8hjgV","62M9yafZsSRzlsphzeJPGo","2.0","{'spotify': 'https://open.spotify.com/album/55Fm920hiqUcGhKuv8hjgV'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","610EjgFatGvVPtib97jQ8G","[{'height': 640, 'url': 'https://i.scdn.co/image/7a777df529cd51f69c5ff0c9b3c4b0425ea2428d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/4f935e93efb7e72514ccb44bf729a004834ba4bc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/a709a0bf56ff2bf0d26c9dd82b00194f4a38d426', 'width': 64}]","2015-02-02","Brother","day"
"3ei8kdRZ98VzZFT0OBJZTG","7M9pXWHAr6TXgijb5RjzZu","21.0","{'spotify': 'https://open.spotify.com/album/3ei8kdRZ98VzZFT0OBJZTG'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","2V8WfIoklQj7vVwuRHy7kt","[{'height': 640, 'url': 'https://i.scdn.co/image/baea78941d5ce1629fb10bd49579579375b972c8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/79aacc20dfa10020e4551a765292f1f08eb87a43', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/3323731ce7bd97cccfa022f67ec76dda44d4aa2d', 'width': 64}]","2011-02-08","Música Barroca Mexicana","day"
"6KdAlVq1oJu7uaA8eAYJf6","3BUiTyv4rgWL1GfVoBPwNH","4.0","{'spotify': 'https://open.spotify.com/album/6KdAlVq1oJu7uaA8eAYJf6'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","2zhxw6A7BNmwZpgCJkjwRz","[{'height': 640, 'url': 'https://i.scdn.co/image/0018dc96ff0d9435f614312c4d9be6bed3a0f0cf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/43782ce16dfd125ed2df61f87d72b864b9e143cb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/b4295e603c4d48f44113e67110c2a5fcaa4911a9', 'width': 64}]","2016-01-02","Endless","day"
"7HymEKb1Lb1Jo1O4dbg49s","55uLNuvDiDABdiLe4QBjQO","10.0","{'spotify': 'https://open.spotify.com/album/7HymEKb1Lb1Jo1O4dbg49s'}","compilation","['US']","0LyfQWJT6nXafLPZqxe9Of","[{'height': 640, 'url': 'https://i.scdn.co/image/9b15b1978aae9840d31beb63a79d3d4d0e459091', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/1f5edd795eef53a6bfb755416c7fa9c685bc24a9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/9d945c0c8b8afd6f3721f2fd730ee95d692222bd', 'width': 64}]","2013-07-09","Women Who Kill","day"
"7wo5bswQTsr4Nmk97UNG3V","5Zha6IxtfsLjqLYndyWcER","27.0","{'spotify': 'https://open.spotify.com/album/7wo5bswQTsr4Nmk97UNG3V'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","1oSgjdbgLYULVmEBojPRw8","[{'height': 640, 'url': 'https://i.scdn.co/image/8555eb20077a5925f9eda31488f6e1db96e23a03', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/1984d07baf388b2c90b219540890a436c6b843c1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/b26299eb3e948d62e3e820ffbae7396e8e261bd7', 'width': 64}]","2017-11-10","Sou do Interior (Ao Vivo) [Deluxe]","day"
"3kFOlK8kqG5NAl7zEDBBpg","3H1f4cCONAJvwbAwESSZ1F","15.0","{'spotify': 'https://open.spotify.com/album/3kFOlK8kqG5NAl7zEDBBpg'}","album","['AT', 'CH', 'DE']","4qhaHyCtCaFugTqT9LzuKp","[{'height': 640, 'url': 'https://i.scdn.co/image/9d204b5ba9a57b3fff6728696b82fda089bb1e6e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/dc6abff358f68914359c19a1a7e704679ae87a88', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/f8f26ece4a82049e6a9fe29cf4bb3903c7ccd30e', 'width': 64}]","2015-06-26","Folgen 58-62: Helden auf dem Wasser","day"
"66KntNXz2ds1H4o2Vlxzc4","4lq0QcqQc1x14lKoC6U9QQ","21.0","{'spotify': 'https://open.spotify.com/album/66KntNXz2ds1H4o2Vlxzc4'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","1iu7Ih3gUvdtJARXkktQxO","[{'height': 640, 'url': 'https://i.scdn.co/image/c8c0819a6c3bf9c5f13f71b4d67ff29bd582daf2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/bdcc1cd08ec8f3ba7508cca91a2ac6bdd493f039', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/6d9add6f97dbe49f2da73271880677c286aa6f89', 'width': 64}]","1988","Tchaikovsky: Nutcracker","year"
"26RLXRJA7aOOffZJGjUaSW","3tK9aXMLi2QSMvxAS7rpv5","17.0","{'spotify': 'https://open.spotify.com/album/26RLXRJA7aOOffZJGjUaSW'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","0g9vAlRPK9Gt3FKCekk4TW","[{'height': 640, 'url': 'https://i.scdn.co/image/8cdf7ea7a9937c1e88308f2b9e8e90b5c7e0f262', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/da07016c23bca464f85d0e883475786be62887c6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/304ad155ea8fbcaad2fd3bee722e9dbef51cb216', 'width': 64}]","2012-05-11","Control System","day"
